batch,Iteration,SMILES,Ered 
initial,0,CNc1cccc2nsnc12,-2.34 
initial,1,COc1cc2c(c3nsnc13)CCCO2,-2.39 
initial,2,CCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,-2.42 
initial,3,Cc1c(N(C)C)cc2nsnc2c1N(C)C,-2.42 
initial,4,COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,-2.40 
initial,5,CCCN1CCOc2c1ccc1nsnc21,-2.41 
initial,6,CCc1c(C)cc(OC)c2nsnc12,-2.35 
initial,7,Cc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,-2.58 
initial,8,Cc1c2c(c(OCCN(C)C)c3nsnc13)C1CCC2C1,-2.39 
initial,9,Cc1cc2c(c3nsnc13)CC(C)CO2,-2.38 
sample,1,CCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.56 
sample,2,CCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,-2.47 
sample,3,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.55 
sample,4,Cc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.70 
sample,5,Cc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.77 
sample,6,CCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.65 
sample,7,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,8,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78 
sample,9,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,10,CC(C)CN1CCN(C)c2cc3nsnc3cc21,-2.70 
sample,11,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,12,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,13,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,14,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,15,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74 
sample,16,CC(C)CN1CN(C)c2cc3nsnc3cc21,-2.80 
sample,17,CCN1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
sample,18,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,19,CCCN1CCN(C)c2cc3nsnc3cc21,-2.70 
sample,20,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,21,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,22,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,23,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,24,CC(C)Nc1c2c(cc3nsnc13)N(C)CN2C,-2.83 
