batch,Iteration,SMILES,Ered 
initial,0,CCN1CN(C)c2cc3nsnc3c(CCOC)c21,-2.74 
initial,1,COc1c(N(C)C)ccc2nsnc12,-2.18 
initial,2,CCOC1N(C)c2cc3nsnc3cc2N1C,-2.88 
initial,3,c1cc2nsnc2c2c1CCO2,-2.21 
initial,4,CCCN1CN(CC)c2c1cc1nsnc1c2OC,-2.76 
initial,5,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C,-2.38 
initial,6,CNc1cc(N(C)C)c(C)c2nsnc12,-2.46 
initial,7,CC(C)COc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,-2.43 
initial,8,CCc1c2c(c(OC(C)=O)c3nsnc13)N(C)CN2CC,-2.59 
initial,9,CCN(C)c1c(OC)cc(C)c2nsnc12,-2.30 
sample,1,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,2,CCN1c2cc3nsnc3cc2N(CC)C1OC,-2.96 
sample,3,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99 
sample,4,CCOCCOC1N(C)c2cc3nsnc3cc2N1C,-2.68 
sample,5,COCCN1c2cc3nsnc3cc2N(C)C1OC,-2.71 
sample,6,CCN1CN(CCOC)c2cc3nsnc3cc21,-2.74 
sample,7,CC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.68 
sample,8,COC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.70 
sample,9,CCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,-2.66 
sample,10,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83 
sample,11,COCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.79 
sample,12,CCN1c2cc3nsnc3cc2N(C)C1OCCOC,-2.73 
sample,13,COC1N(C)c2cc3nsnc3cc2N1C,-2.69 
sample,14,COCCN1CN(CCOC)c2cc3nsnc3cc21,-2.76 
sample,15,CCN1CN(CC)c2c1c(C)c1nsnc1c2OC,-2.65 
sample,16,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,17,COCCOCCN1CN(C)c2cc3nsnc3cc21,-2.73 
sample,18,CCN1CCN(CCOC)c2cc3nsnc3cc21,-2.66 
sample,19,CCCN1c2cc3nsnc3cc2N(C)C1OC,-2.73 
sample,20,CCN1CN(CC)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,21,CN(C)c1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,22,COCCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.74 
sample,23,CCOCCN1CN(C)c2cc3nsnc3cc21,-2.68 
sample,24,CCN1CN(CC)c2c1cc1nsnc1c2CCOC,-2.80 
sample,25,COC1N(C)c2cc3nsnc3c(C(C)C)c2N1C,-2.62 
sample,26,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,27,COC1N(C)c2cc3nsnc3cc2N1CCN(C)C,-2.72 
sample,28,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,29,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,-2.72 
sample,30,CCN(C)c1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,31,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99 
sample,32,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.74 
sample,33,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.65 
sample,34,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64 
sample,35,CCN(CC)c1c2c(cc3nsnc13)N(C)CN2C,-2.74 
sample,36,CCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.69 
sample,37,CC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C,-2.74 
sample,38,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74 
sample,39,COCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.77 
sample,40,CCOc1c2c(c(NC)c3nsnc13)N(C)CN2C,-2.58 
sample,41,CCOCCc1c2c(cc3nsnc13)N(C)CN2C,-2.74 
sample,42,CCOCCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.74 
sample,43,COCCN(C)c1c2c(cc3nsnc13)N(C)CN2C,-2.71 
sample,44,CCOCCN1c2cc3nsnc3cc2N(C)C1OC,-2.70 
sample,45,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.78 
sample,46,CCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.78 
sample,47,CCCN1CN(CC)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,48,CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,-2.71 
sample,49,CCN1CN(C)c2cc3nsnc3c(N(CC)CC)c21,-2.73 
sample,50,CCCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.77 
sample,51,CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,-2.55 
sample,52,CCOc1c2c(cc3nsnc13)N(CC)CN2CC,-2.70 
sample,53,CCN1c2cc3nsnc3cc2N(C)C1OC,-2.74 
sample,54,CC(C)CN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.73 
sample,55,CCC(C)N1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,56,CCCN1CN(CC)c2cc3nsnc3c(N(C)C)c21,-2.83 
sample,57,CCN(C)c1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.79 
sample,58,CCN1CN(C)c2cc3nsnc3c(N(C)C(C)C)c21,-2.81 
sample,59,CCN(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.69 
sample,60,CCN1CN(C)c2c1cc1nsnc1c2N(C)C(C)C,-2.79 
sample,61,CCCOc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.76 
sample,62,COc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.75 
sample,63,CC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.80 
sample,64,CCCN1CN(C)c2cc3nsnc3c(N(C)C(C)C)c21,-2.73 
sample,65,CC(C)N(c1c2c(cc3nsnc13)N(C)CN2C)C(C)C,-2.77 
sample,66,CCCN1CCN(C(C)C)c2cc3nsnc3c(OC)c21,-2.43 
sample,67,CCN1CN(C(C)C)c2c1cc1nsnc1c2C(C)C,-2.71 
sample,68,CC(C)N1CN(C(C)C)c2cc3nsnc3cc21,-2.96 
sample,69,CCC(C)N1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
sample,70,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,71,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.90 
sample,72,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79 
sample,73,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,74,CCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.74 
sample,75,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
