batch,Iteration,SMILES,Ered 
initial,0,CC(C)COc1cc2c(c3nsnc13)CCC2,-2.35 
initial,1,Cc1c2c(cc3nsnc13)OC(C)C2C,-2.26 
initial,2,CNc1cc2c(c3nsnc13)OCCN2C,-2.49 
initial,3,CNc1c2c(cc3nsnc13)CCC2C,-2.22 
initial,4,CCOc1cc(NC)c2nsnc2c1CC,-2.47 
initial,5,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.55 
initial,6,CCCCOc1cc2nsnc2cc1OCC,-2.32 
initial,7,CCN1CCN(CC(C)C)c2c1cc1nsnc1c2C,-2.66 
initial,8,CC1Cc2c(c3c(c4nsnc24)NCCC3)O1,-2.49 
initial,9,CCOc1cc2nsnc2c(NC)c1C,-2.53 
sample,1,CCCCN1CCN(C)c2c1cc1nsnc1c2CC,-2.59 
sample,2,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.65 
sample,3,CC(C)CN1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.60 
sample,4,CCC(C)N1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.52 
sample,5,CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,-2.59 
sample,6,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C(C)C,-2.36 
sample,7,CCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,-2.47 
sample,8,CCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,-2.62 
sample,9,CCCc1c2c(cc3nsnc13)N(C)CCN2CC,-2.57 
sample,10,CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,-2.59 
sample,11,CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2C,-2.61 
sample,12,CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2C,-2.52 
sample,13,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,-2.69 
sample,14,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,15,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79 
sample,16,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07 
sample,17,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73 
sample,18,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,19,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,20,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.80 
sample,21,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73 
sample,22,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73 
sample,23,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,24,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77 
sample,25,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,-2.75 
sample,26,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,27,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68 
sample,28,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74 
sample,29,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,-2.33 
sample,30,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73 
sample,31,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,-2.70 
sample,32,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.70 
sample,33,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75 
sample,34,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75 
sample,35,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,-2.89 
sample,36,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65 
sample,37,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75 
sample,38,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58 
sample,39,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77 
sample,40,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.75 
sample,41,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,42,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.70 
sample,43,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73 
sample,44,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
