batch,Iteration,SMILES,Ered 
initial,0,Cc1cc2nsnc2c2c1N(C)CCC2C,-2.43 
initial,1,Cc1c2c(cc3nsnc13)N(C(C)C)CCO2,-2.56 
initial,2,CC1Oc2c(c3c(c4nsnc24)CCO3)C1C,-2.33 
initial,3,CCNc1c2c(cc3nsnc13)OCCO2,-2.58 
initial,4,CC(C)CNc1c2c(cc3nsnc13)OCCO2,-2.44 
initial,5,Cc1c2c(c(C)c3nsnc13)N(C)CCO2,-2.44 
initial,6,CCc1c2c(c(C)c3nsnc13)CC(C)O2,-2.48 
initial,7,CCN1CCN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],-2.44 
initial,8,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01 
initial,9,CC(C)CN(C)CCc1c2c(cc3nsnc13)C1CCC2C1,-2.39 
sample,1,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,2,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,3,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.74 
sample,4,CCCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.74 
sample,5,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,-2.71 
sample,6,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.70 
sample,7,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,8,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
sample,9,CCCCN1c2cc3nsnc3cc2N(C)C1OC,-2.75 
sample,10,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,-2.69 
sample,11,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73 
sample,12,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77 
sample,13,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,-2.75 
sample,14,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73 
sample,15,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74 
sample,16,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,-2.89 
sample,17,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58 
sample,18,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.75 
sample,19,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,-2.70 
sample,20,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,-2.71 
sample,21,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65 
sample,22,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
sample,23,CCCN(C)c1c2c(c(C)c3nsnc13)OCCO2,-2.54 
sample,24,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,-2.75 
sample,25,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,26,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79 
sample,27,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,28,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71 
sample,29,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,30,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,31,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83 
sample,32,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,33,CCN1CCN(CCOC)c2cc3nsnc3cc21,-2.66 
sample,34,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,35,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,36,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.80 
sample,37,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
sample,38,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,39,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,40,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81 
sample,41,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44 
sample,42,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,43,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,44,CCCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.80 
sample,45,CCCCN1CN(C)c2c1cc1nsnc1c2NC,-2.76 
sample,46,CCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.63 
sample,47,CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.75 
sample,48,CC(C)COc1c2c(cc3nsnc13)N(C)CN2C,-2.65 
sample,49,CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.77 
sample,50,CCCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.85 
sample,51,CCN1CN(C)c2c1cc1nsnc1c2NCC(C)C,-2.76 
sample,52,CCNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.75 
sample,53,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74 
sample,54,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47 
sample,55,CCCNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.58 
sample,56,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.70 
sample,57,CCCCN1CN(C)c2c1cc1nsnc1c2CCC,-2.74 
sample,58,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,59,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,60,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77 
sample,61,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,62,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97 
sample,63,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,-2.60 
sample,64,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73 
sample,65,CCCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,-2.79 
sample,66,CCCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.84 
sample,67,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.83 
sample,68,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85 
sample,69,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
sample,70,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,-2.81 
sample,71,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,72,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92 
sample,73,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75 
sample,74,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,75,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73 
