batch,Iteration,SMILES,Ered 
initial,0,CCN1CN(CC(C)C)c2cc3nsnc3c(NC)c21,-2.76 
initial,1,CCCOc1c(CC)c(C)cc2nsnc12,-2.28 
initial,2,CCN1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
initial,3,CCCNc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,-2.49 
initial,4,COc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,-2.60 
initial,5,COc1c(C)c(CC(C)C)cc2nsnc12,-2.27 
initial,6,Cc1c2c(cc3nsnc13)CC(C)O2,-2.40 
initial,7,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.76 
initial,8,CCCc1c(C)cc(OC)c2nsnc12,-2.35 
initial,9,CCCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,-2.50 
sample,1,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,2,CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.51 
sample,3,CC(C)CN1CN(C)c2cc3nsnc3cc21,-2.80 
sample,4,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,5,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,6,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,7,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74 
sample,8,CCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.84 
sample,9,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75 
sample,10,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76 
sample,11,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78 
sample,12,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,13,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
sample,14,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,15,CCCN1CN(C)c2c1cc1nsnc1c2C,-2.73 
sample,16,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,17,CCCN1CCN(C)c2cc3nsnc3cc21,-2.70 
sample,18,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,19,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,20,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,21,CCc1c2c(cc3nsnc13)N(C)CN2CC,-2.81 
sample,22,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.72 
sample,23,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,24,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
sample,25,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,26,CCCN1CN(C)c2cc3nsnc3cc21,-2.75 
sample,27,CCN1CN(CC)c2cc3nsnc3cc21,-2.73 
sample,28,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,29,CCCN1CCN(C)c2c1ccc1nsnc21,-2.44 
sample,30,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,31,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,32,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,33,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,34,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,35,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53 
sample,36,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01 
sample,37,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,38,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,39,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,-2.71 
sample,40,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,41,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,42,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.70 
sample,43,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.70 
sample,44,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,45,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,-2.78 
sample,46,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68 
sample,47,CCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.84 
sample,48,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,-2.74 
sample,49,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,-2.70 
sample,50,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
sample,51,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
