batch,Iteration,SMILES,Ered 
initial,0,CCc1c2c(cc3nsnc13)N(C)CC2,-2.56 
initial,1,CCC(C)c1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,-2.50 
initial,2,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.55 
initial,3,CNc1c(N(C)C)cc(C)c2nsnc12,-2.57 
initial,4,CCOc1c(C)cc2nsnc2c1OC,-2.23 
initial,5,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
initial,6,CCN1CCN(CC)c2c1c(C)c1nsnc1c2OC,-2.50 
initial,7,Cc1cc2nsnc2c2c1OCC2(C)C,-2.35 
initial,8,CCCOc1cc(CC)c2nsnc2c1,-2.36 
initial,9,CCNc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.73 
sample,1,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75 
sample,2,CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,-2.55 
sample,3,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,4,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,5,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,6,CC(C)CN1CN(C)c2cc3nsnc3cc21,-2.80 
sample,7,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,8,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,9,CCN1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
sample,10,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,11,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74 
sample,12,CCCN1CCN(C)c2cc3nsnc3cc21,-2.70 
sample,13,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,14,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,15,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,16,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,17,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,18,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,19,CCC(C)N1c2cc3nsnc3cc2CC1C,-2.53 
sample,20,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,21,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,22,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,23,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,24,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
sample,25,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,26,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,-2.81 
sample,27,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,-2.74 
sample,28,CCCOCCN1CN(C)c2cc3nsnc3cc21,-2.69 
sample,29,CCCCOC1N(C)c2cc3nsnc3cc2N1C,-2.70 
sample,30,CCOCCN1CCN(C)c2cc3nsnc3c(OC)c21,-2.50 
sample,31,CCCCNc1c2c(cc3nsnc13)OC(C)CO2,-2.56 
sample,32,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.80 
sample,33,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,-2.79 
sample,34,CCC(C)N1CCN(C(C)C)c2cc3nsnc3c(C)c21,-2.52 
sample,35,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,-2.74 
sample,36,CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,-2.73 
sample,37,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,38,CCC(C)N1CN(CC)c2cc3nsnc3c(OC)c21,-2.58 
sample,39,CCNc1c2c(cc3nsnc13)N(C(C)CC)CCN2C,-2.63 
sample,40,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73 
sample,41,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,-2.44 
sample,42,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,-2.33 
sample,43,CNc1c2c(cc3nsnc13)N(C)CN2C,-2.58 
sample,44,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65 
sample,45,COCCNc1c2c(cc3nsnc13)N(C)CN2C,-2.74 
sample,46,CCCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,-2.50 
sample,47,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,48,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78 
sample,49,COCCOC1N(C)c2cc3nsnc3cc2N1C,-2.99 
sample,50,COc1c2c(cc3nsnc13)N(C)C(OC)N2C,-2.58 
sample,51,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55 
sample,52,CCCOCCNc1c2c(cc3nsnc13)C1CCC2C1,-2.47 
sample,53,CCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.71 
sample,54,CCN1CN(CC)c2cc3nsnc3cc21,-2.73 
sample,55,CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,-2.55 
sample,56,CCCCOCCc1cccc2nsnc12,-2.20 
sample,57,CN(C)c1c2c(cc3nsnc13)C1CCC2CC1,-2.37 
sample,58,Cc1c(N(C)C)cc2nsnc2c1N(C)C,-2.42 
sample,59,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77 
sample,60,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,61,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01 
