batch,Iteration,SMILES,Ered 
initial,0,Cc1ccc(C(C)C)c2nsnc12,-2.32 
initial,1,CCCCc1ccc2nsnc2c1,-2.22 
initial,2,CCOc1cc2c(c3nsnc13)OCCN2C,-2.33 
initial,3,CNc1c2c(cc3nsnc13)OCC(C(C)C)O2,-2.45 
initial,4,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
initial,5,COc1cc(C)c2nsnc2c1NC(C)C,-2.61 
initial,6,CCCc1cc(NC)c2nsnc2c1C,-2.43 
initial,7,CCc1c(OC)ccc2nsnc12,-2.27 
initial,8,CCCNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.61 
initial,9,CC(C)Cc1c2c(cc3nsnc13)OCCO2,-2.37 
sample,1,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77 
sample,2,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63 
sample,3,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.67 
sample,4,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92 
sample,5,CCCCN1CN(CC)c2c1cc1nsnc1c2C,-2.71 
sample,6,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,-2.81 
sample,7,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.85 
sample,8,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,-2.97 
sample,9,CCCCN1CN(C)c2c1cc1nsnc1c2CCC,-2.74 
sample,10,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,-2.60 
sample,11,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.71 
sample,12,CCCCN1CN(CCCC)c2cc3nsnc3cc21,-2.72 
sample,13,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
sample,14,CCCN1CN(CCC)c2c1cc1nsnc1c2C,-2.80 
sample,15,CCCCN1CN(CCC)c2cc3nsnc3cc21,-2.77 
sample,16,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,17,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,18,CCCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.84 
sample,19,CCCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,-2.79 
sample,20,CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.83 
sample,21,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,-2.75 
sample,22,CCCCN1CCN(C)c2cc3nsnc3c(CC)c21,-2.47 
sample,23,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,24,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.78 
sample,25,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,26,CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,-2.73 
sample,27,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,28,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,-3.07 
