batch,Iteration,SMILES,Ered 
initial,0,CCC(C)C1COc2ccc3nsnc3c2O1,-2.27 
initial,1,CCc1cc2c(c3nsnc13)N(CC)CCO2,-2.40 
initial,2,CCc1c(C(C)C)c(OC)cc2nsnc12,-2.34 
initial,3,CCc1c2c(cc3nsnc13)CCO2,-2.40 
initial,4,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83 
initial,5,CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,-2.16 
initial,6,CC1COc2c(c3c(c4nsnc24)CCC3)C1,-2.39 
initial,7,CCOc1c2c(cc3nsnc13)N(C(C)C)CCN2C,-2.60 
initial,8,CCc1ccc(NC(C)C)c2nsnc12,-2.39 
initial,9,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,-2.60 
sample,1,CCN1CCN(CCOC)c2c1cc1nsnc1c2C,-2.58 
sample,2,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,-2.67 
sample,3,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83 
sample,4,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,5,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,6,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,7,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79 
sample,8,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,9,CCOCCN1CN(CC)c2cc3nsnc3cc21,-2.79 
sample,10,CCCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.80 
sample,11,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99 
sample,12,CCCN1CN(C)c2cc3nsnc3c(NCC)c21,-2.67 
sample,13,CCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.63 
sample,14,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.74 
sample,15,CCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.69 
sample,16,CCCCN1CN(C)c2c1cc1nsnc1c2NC,-2.76 
sample,17,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,18,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,19,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64 
sample,20,CCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,-2.84 
sample,21,CCN1CN(C(C)C)c2c1cc1nsnc1c2NC,-2.80 
sample,22,CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.51 
