batch,Iteration,SMILES,Ered 
initial,0,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
initial,1,COCCOCCc1c2c(cc3nsnc13)C1CCC2CC1,-2.44 
initial,2,COc1ccc(N(C)C)c2nsnc12,-2.42 
initial,3,c1c2c(cc3nsnc13)OCCC2,-2.27 
initial,4,CCCN1CN(CCOC)c2cc3nsnc3cc21,-2.83 
initial,5,CCCN1CCN(CC)c2c1cc1nsnc1c2NC,-2.73 
initial,6,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)CC,-2.53 
initial,7,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.22 
initial,8,CNc1c(C)c2c(c3nsnc13)OCC2,-2.35 
initial,9,CCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,-2.33 
sample,1,CCN1CCN(CCOC)c2cc3nsnc3cc21,-2.66 
sample,2,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,3,CCCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.80 
sample,4,CCCCN1CN(C)c2c1cc1nsnc1c2NC,-2.76 
sample,5,CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.77 
sample,6,CCCNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.58 
sample,7,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99 
sample,8,CCCN1CN(C)c2cc3nsnc3c(NCC)c21,-2.67 
sample,9,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.74 
sample,10,CCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.69 
sample,11,CCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.63 
sample,12,CCCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.85 
sample,13,CCNc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.73 
sample,14,CCCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.63 
sample,15,CCN1CN(C)c2c1cc1nsnc1c2NCC(C)C,-2.76 
sample,16,CCNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.75 
sample,17,CCCCN1CCN(C)c2cc3nsnc3c(NC)c21,-2.63 
sample,18,CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,-2.71 
sample,19,CCCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.63 
sample,20,CCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.67 
sample,21,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47 
sample,22,CCCN1CCN(CCC)c2cc3nsnc3cc21,-2.71 
sample,23,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83 
sample,24,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,-2.67 
sample,25,CNc1c2c(cc3nsnc13)N(CCOC)CN2C,-2.80 
sample,26,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55 
sample,27,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,28,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,29,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68 
sample,30,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79 
sample,31,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,32,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,33,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,34,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
