batch,Iteration,SMILES,Ered 
initial,0,CCCC/C([O-])=[NH+]\c1cccc2nsnc12,-2.04 
initial,1,COc1cc2nsnc2c2c1C(C)(C)CN2,-2.43 
initial,2,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77 
initial,3,CCN(C)c1c2c(cc3nsnc13)OCC(C)O2,-2.41 
initial,4,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
initial,5,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75 
initial,6,CCCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,-2.46 
initial,7,CCCN1CCN(C)c2c1c(C)c1nsnc1c2NC,-2.52 
initial,8,CCOc1ccc2nsnc2c1/[NH+]=C(\C)[O-],-2.14 
initial,9,CCCc1cc(NCC)c2nsnc2c1,-2.38 
sample,1,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,2,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,3,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83 
sample,4,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,5,COC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,-3.05 
sample,6,CCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.71 
sample,7,CCCN1c2cc3nsnc3c(C)c2N(C)C1OC,-2.65 
sample,8,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,-2.69 
sample,9,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
sample,10,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,11,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,12,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63 
sample,13,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,14,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,15,COC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,-2.64 
sample,16,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,17,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78 
sample,18,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,19,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65 
sample,20,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78 
sample,21,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.90 
sample,22,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,23,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,24,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,25,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,26,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,27,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,28,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,29,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,30,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC,-2.79 
