batch,Iteration,SMILES,Ered 
initial,0,CCCNc1c2c(cc3nsnc13)C1CCC2C1,-2.27 
initial,1,CCCCc1c2c(c(CC)c3nsnc13)OCCO2,-2.45 
initial,2,CNc1cc2c(c3nsnc13)C(C)(C)CO2,-2.46 
initial,3,CCc1c2c(c(C)c3nsnc13)CC(C)O2,-2.48 
initial,4,CCC1Cc2c(cc3nsnc3c2C)N1C,-2.65 
initial,5,CNc1cc2c(c3nsnc13)CCCCO2,-2.53 
initial,6,CCNc1cc(N(C)C)c(C)c2nsnc12,-2.46 
initial,7,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
initial,8,Cc1ccc2nsnc2c1N(C)CC(C)C,-2.27 
initial,9,CNc1c(N(C)C(C)C)ccc2nsnc12,-2.32 
sample,1,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,2,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
sample,3,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,4,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,5,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77 
sample,6,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.90 
sample,7,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,8,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63 
sample,9,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,10,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,11,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,12,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,13,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,14,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,15,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,16,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,17,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
sample,18,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,19,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
sample,20,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78 
sample,21,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78 
sample,22,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,23,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,24,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
sample,25,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,-2.82 
sample,26,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72 
sample,27,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,-2.72 
sample,28,CCC(C)N1CCN(C)c2cc3nsnc3c(C)c21,-2.63 
sample,29,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73 
sample,30,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,-2.76 
sample,31,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.71 
sample,32,CCCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,-2.68 
sample,33,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,-2.92 
