batch,Iteration,SMILES,Ered 
initial,0,CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,-2.75 
initial,1,CCc1c2c(cc3nsnc13)C(C)CC2,-2.37 
initial,2,CCC1COc2cc3nsnc3c(NC)c2O1,-2.44 
initial,3,CCNc1cc2c(c3nsnc13)CCO2,-2.44 
initial,4,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
initial,5,CNc1c2c(cc3nsnc13)CCCO2,-2.38 
initial,6,CCC(C)Oc1cc(OC)c2nsnc2c1,-2.38 
initial,7,CCCc1c2c(cc3nsnc13)N(CC)CN2C,-2.77 
initial,8,COC1COc2c(C)cc3nsnc3c21,-2.27 
initial,9,CCC1COc2cc(NC)c3nsnc3c21,-2.46 
sample,1,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,2,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,3,CCN1CN(CCOC)c2c1cc1nsnc1c2C,-2.83 
sample,4,CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,-2.67 
sample,5,CCCCN1CN(CCOC)c2cc3nsnc3cc21,-2.62 
sample,6,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,7,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,8,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
sample,9,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,10,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65 
sample,11,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,-3.01 
sample,12,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,13,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,14,CCCN1c2c(cc3nsnc3c2C)N(C)C1OC,-2.74 
sample,15,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,-2.71 
sample,16,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.74 
sample,17,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.70 
sample,18,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,19,CCCN1CN(CC)c2c1cc1nsnc1c2C,-2.75 
sample,20,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,21,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,22,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,23,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,24,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,25,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,-2.68 
sample,26,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
sample,27,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,28,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,29,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.90 
sample,30,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77 
sample,31,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,32,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63 
sample,33,COC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,-2.64 
sample,34,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,35,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78 
sample,36,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78 
sample,37,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,38,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,-2.74 
