batch,Iteration,SMILES,Ered 
initial,0,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,-2.23 
initial,1,CCCCC1COc2ccc3nsnc3c2O1,-2.27 
initial,2,CCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,-2.38 
initial,3,CCCc1cc2nsnc2cc1CCOC,-2.28 
initial,4,C1CCc2c(c3c(c4nsnc24)CCC3)OC1,-2.31 
initial,5,CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,-2.47 
initial,6,Cc1c2c(cc3nsnc13)N(C)CN2C,-2.70 
initial,7,CCCCNc1c2c(cc3nsnc13)OC(C)CO2,-2.56 
initial,8,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,-2.71 
initial,9,C1COc2c3c(c4nsnc4c2C1)NCCO3,-2.51 
sample,1,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,-2.65 
sample,2,CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.78 
sample,3,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.85 
sample,4,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,-2.81 
sample,5,CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,-2.68 
sample,6,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,-2.86 
sample,7,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.70 
sample,8,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,-2.72 
sample,9,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.63 
sample,10,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,-2.99 
sample,11,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.78 
sample,12,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.60 
sample,13,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,-2.72 
sample,14,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,-2.66 
sample,15,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,-2.90 
sample,16,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.77 
sample,17,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,-2.61 
sample,18,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.78 
sample,19,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.72 
sample,20,CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,-2.79 
sample,21,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.74 
sample,22,CCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.83 
sample,23,CCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.71 
sample,24,CC(C)CN1CN(C)c2cc3nsnc3cc21,-2.80 
sample,25,CCN1CN(C(C)C)c2cc3nsnc3cc21,-2.80 
sample,26,CCCN1CN(CC)c2cc3nsnc3cc21,-2.82 
sample,27,CCCN1CN(C)c2cc3nsnc3cc21,-2.75 
sample,28,CCN1CN(C)c2c1cc1nsnc1c2N(C)C,-2.78 
sample,29,CCCCN1CN(C)c2cc3nsnc3cc21,-2.74 
sample,30,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,31,CCN1CN(CC)c2c1cc1nsnc1c2C,-2.76 
sample,32,CCN1CN(CC)c2cc3nsnc3cc21,-2.73 
sample,33,CCCN1CN(CCC)c2cc3nsnc3cc21,-2.81 
sample,34,CCCCN1CN(CC)c2cc3nsnc3cc21,-2.74 
sample,35,COCCc1c2c(cc3nsnc13)N(C)CN2C,-2.69 
sample,36,CC(C)Nc1c2c(cc3nsnc13)N(C)CN2C,-2.83 
sample,37,CCCN1CN(C)c2c1cc1nsnc1c2NC,-2.58 
sample,38,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.76 
sample,39,CCCc1c2c(cc3nsnc13)N(C)CN2C,-2.72 
sample,40,CCOC1N(C)c2cc3nsnc3cc2N1CC,-2.71 
sample,41,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65 
sample,42,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,43,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,44,CCc1c2c(cc3nsnc13)N(CC)CN2CC,-2.74 
sample,45,Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,-2.64 
sample,46,CCCCN1CN(C)c2c1cc1nsnc1c2C,-2.66 
