batch,Iteration,SMILES,Ered 
initial,0,CCCc1c2c(cc3nsnc13)CC(CC)O2,-2.46 
initial,1,CCNc1c2c(cc3nsnc13)OCC2C,-2.41 
initial,2,CNc1c2c(cc3nsnc13)N(C)CCO2,-2.58 
initial,3,CN1CCOc2ccc3nsnc3c21,-2.34 
initial,4,CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,-2.50 
initial,5,CCc1c2c(c(NC)c3nsnc13)N(CC)CN2C,-2.52 
initial,6,CCOc1cc(NC(C)C)c2nsnc2c1,-2.26 
initial,7,CNc1cc(OC)c(C(C)C)c2nsnc12,-2.49 
initial,8,CCCC1COc2cc3nsnc3c(NCC)c2O1,-2.67 
initial,9,CC(C)COc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,-2.43 
sample,1,CCCCC1COc2c(cc3nsnc3c2NC)O1,-2.40 
sample,2,CCNc1c2c(cc3nsnc13)OC(C(C)C)CO2,-2.43 
sample,3,CCCCC1COc2cc3nsnc3c(NC)c2O1,-2.42 
sample,4,CCCN1CN(C)c2c1c(NC)c1nsnc1c2C,-2.63 
sample,5,CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,-2.55 
sample,6,CCCNc1c2c(c(C)c3nsnc13)N(C)CN2C,-2.58 
sample,7,CCCN1CN(C)c2c1c(C)c1nsnc1c2NC,-2.69 
sample,8,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,-2.65 
sample,9,CNc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,-2.88 
sample,10,CNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.95 
sample,11,CCCN1CN(C)c2cc3nsnc3c(NCC)c21,-2.67 
sample,12,CC(C)CNc1c2c(cc3nsnc13)N(C)CN2C,-2.48 
sample,13,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,-2.65 
sample,14,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,-2.99 
sample,15,CCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.69 
sample,16,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.74 
sample,17,CCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,-2.84 
sample,18,CCN1CN(C(C)C)c2c1cc1nsnc1c2NC,-2.80 
sample,19,CCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.67 
sample,20,CCNc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.74 
sample,21,CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.51 
sample,22,CCC(C)N1CN(C)c2cc3nsnc3c(NC)c21,-2.94 
sample,23,CCC(C)N1CN(CC)c2c1cc1nsnc1c2NC,-2.56 
sample,24,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.64 
sample,25,CCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.63 
sample,26,CNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.61 
sample,27,CCN1CN(CC)c2c1cc1nsnc1c2NC,-2.64 
sample,28,CCNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.66 
sample,29,CCN1CN(CC(C)C)c2cc3nsnc3c(NC)c21,-2.76 
sample,30,CCCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,-2.77 
sample,31,CCNc1c2c(cc3nsnc13)N(CC)CN2C(C)C,-2.73 
sample,32,CCCN1CN(C)c2c1cc1nsnc1c2NC(C)C,-2.63 
sample,33,CCCCN1CN(CC)c2c1cc1nsnc1c2NC,-2.71 
sample,34,CCN1CN(CC(C)C)c2c1cc1nsnc1c2NC,-2.61 
sample,35,CCCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,-2.63 
sample,36,CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,-2.71 
sample,37,CCNc1c2c(cc3nsnc13)N(C(C)CC)CN2C,-2.82 
sample,38,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CN2C,-2.61 
sample,39,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,-2.47 
sample,40,CCOC1N(C)c2cc3nsnc3c(NC)c2N1C,-2.71 
sample,41,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,-2.55 
sample,42,CCCCN1CN(C)c2c1cc1nsnc1c2NC,-2.76 
sample,43,CCCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.80 
sample,44,CCNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.75 
sample,45,CCN1CN(C)c2c1cc1nsnc1c2NCC(C)C,-2.76 
sample,46,CCCCN1CN(C)c2c1cc1nsnc1c2NCC,-2.85 
sample,47,CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,-2.77 
sample,48,CC(C)Nc1c2c(cc3nsnc13)N(C)CN2C,-2.83 
sample,49,CCNc1c2c(cc3nsnc13)N(CC)CN2C,-2.72 
sample,50,CCCN1CN(C)c2c1cc1nsnc1c2NC,-2.58 
sample,51,CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,-2.76 
sample,52,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,-2.70 
sample,53,CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,-2.68 
sample,54,CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,-2.77 
sample,55,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,-2.66 
sample,56,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,-2.77 
sample,57,CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,-2.75 
sample,58,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.73 
sample,59,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.75 
sample,60,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,-2.73 
sample,61,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,-2.71 
sample,62,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
sample,63,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,-2.75 
sample,64,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,-2.70 
sample,65,CCCOC1N(C)c2cc3nsnc3cc2N1CC,-2.70 
sample,66,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,-2.74 
sample,67,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,-2.74 
sample,68,COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,-2.65 
sample,69,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,-2.71 
sample,70,CCN1CN(CCN(C)C)c2cc3nsnc3cc21,-2.79 
sample,71,CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,-2.67 
sample,72,CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,-2.77 
sample,73,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,-2.82 
sample,74,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,-2.73 
sample,75,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,-2.72 
